payment_id,policy_id,premium_paid,payment_date,payment_status
PAY0001453,POL0000348,3712.65,2023-04-01,Paid
PAY0001454,POL0001346,3216.7,2023-03-23,Paid
PAY0001455,POL0002565,2486.16,2021-06-05,Paid
PAY0001456,POL0001920,689.58,2024-09-20,Paid
PAY0001457,POL0000330,1193.72,2019-09-11,Paid
PAY0001458,POL0001969,4112.83,2023-07-02,Paid
PAY0001459,POL0000974,2503.29,2024-06-09,Paid
PAY0001460,POL0002140,4821.6,2018-09-24,Paid
PAY0001461,POL0001246,4999.87,2021-10-13,Paid
PAY0001462,POL0002238,4043.39,2022-12-06,Paid
PAY0001463,POL0002620,1439.28,2018-01-09,Paid
PAY0001464,POL0000205,1309.35,2019-03-16,Paid
PAY0001465,POL0002260,1417.44,2023-01-18,Paid
PAY0001466,POL0002818,4936.57,2019-12-01,Pending
PAY0001467,POL0000089,1809.63,2023-04-02,Paid
PAY0001468,POL0000363,3590.94,2022-01-12,Paid
PAY0001469,POL0000332,4803.29,2022-11-24,Pending
PAY0001470,POL0002969,4134.06,2022-02-26,Failed
PAY0001471,POL0000708,3068.5,2022-07-18,Paid
PAY0001472,POL0002892,1011.03,2024-12-15,Paid
PAY0001473,POL0001479,1039.7,2022-07-06,Paid
PAY0001474,POL0002743,2563.63,2022-03-20,Paid
PAY0001475,POL0000422,4769.33,2022-11-16,Paid
PAY0001476,POL0000763,4541.57,2021-10-16,Paid
PAY0001477,POL0002784,997.72,2020-12-27,Paid
PAY0001478,POL0001195,1581.05,2024-11-24,Paid
PAY0001479,POL0002758,3026.29,2020-09-24,Paid
PAY0001480,POL0000249,2491.67,2020-01-21,Paid
PAY0001481,POL0002229,772.94,2022-04-15,Pending
PAY0001482,POL0000483,1972.67,2021-02-09,Paid
PAY0001483,POL0001408,4782.63,2022-03-08,Paid
PAY0001484,POL0002837,4766.92,2023-04-24,Pending
PAY0001485,POL0002296,2885.24,2019-12-03,Paid
PAY0001486,POL0000319,3249.25,2023-04-30,Paid
PAY0001487,POL0000700,1265.15,2022-10-03,Paid
PAY0001488,POL0000531,3761.37,2021-01-05,Paid
PAY0001489,POL0001137,451.98,2022-06-13,Paid
PAY0001490,POL0001948,1259.27,2019-03-19,Failed
PAY0001491,POL0002611,228.24,2024-09-03,Paid
PAY0001492,POL0001368,2051.37,2020-07-19,Failed
PAY0001493,POL0000123,4281.25,2019-09-16,Paid
PAY0001494,POL0000750,4916.03,2024-02-07,Pending
PAY0001495,POL0000319,3405.23,2020-04-04,Paid
PAY0001496,POL0001598,3775.36,2021-10-03,Paid
PAY0001497,POL0000586,1461.2,2018-03-31,Paid
PAY0001498,POL0002293,2697.6,2022-06-21,Pending
PAY0001499,POL0000544,3735.57,2023-04-23,Paid
PAY0001500,POL0001481,2586.92,2021-08-28,Paid
PAY0001501,POL0002201,625.02,2019-08-24,Paid
PAY0001502,POL0002704,3756.15,2024-10-09,Pending
PAY0001503,POL0000015,1253.91,2021-07-26,Failed
PAY0001504,POL0001467,668.95,2024-01-28,Paid
PAY0001505,POL0000245,2494.68,2020-08-16,Paid
PAY0001506,POL0002839,558.12,2019-12-12,Paid
PAY0001507,POL0002615,3221.33,2019-06-16,Paid
PAY0001508,POL0002602,3274.27,2024-09-21,Paid
PAY0001509,POL0000899,1432.17,2022-03-26,Paid
PAY0001510,POL0001479,4829.77,2020-08-30,Paid
PAY0001511,POL0001383,4157.37,2024-04-04,Paid
PAY0001512,POL0000052,726.02,2020-11-20,Failed
PAY0001513,POL0002059,3792.86,2022-04-20,Pending
PAY0001514,POL0000823,1894.76,2021-09-18,Paid
PAY0001515,POL0001624,3801.38,2019-08-04,Paid
PAY0001516,POL0002275,4043.82,2024-05-09,Paid
PAY0001517,POL0002162,926.61,2023-01-22,Pending
PAY0001518,POL0000604,3376.84,2023-04-07,Paid
PAY0001519,POL0000593,4341.1,2020-06-09,Paid
PAY0001520,POL0001274,1752.19,2021-09-08,Paid
PAY0001521,POL0001274,585.58,2024-03-30,Paid
PAY0001522,POL0002985,330.88,2022-12-26,Paid
PAY0001523,POL0002258,728.0,2021-01-08,Paid
PAY0001524,POL0002999,220.19,2018-06-19,Paid
PAY0001525,POL0001005,1769.34,2021-04-06,Paid
PAY0001526,POL0002659,1636.78,2020-04-23,Paid
PAY0001527,POL0001572,729.64,2022-03-21,Paid
PAY0001528,POL0002386,3325.37,2022-06-15,Paid
PAY0001529,POL0001812,4961.15,2019-11-25,Paid
PAY0001530,POL0000725,4524.45,2018-12-14,Paid
PAY0001531,POL0000815,1413.68,2023-11-25,Paid
PAY0001532,POL0000532,3895.91,2019-02-02,Pending
PAY0001533,POL0000759,4696.94,2020-09-13,Paid
PAY0001534,POL0000006,4550.55,2024-04-19,Paid
PAY0001535,POL0000585,4445.84,2018-06-08,Failed
PAY0001536,POL0000619,3974.96,2022-05-31,Paid
PAY0001537,POL0001535,1606.36,2022-06-25,Failed
PAY0001538,POL0000797,601.1,2019-06-29,Paid
PAY0001539,POL0001485,2541.53,2023-10-30,Paid
PAY0001540,POL0000356,463.0,2021-07-15,Paid
PAY0001541,POL0002267,4992.67,2019-04-23,Pending
PAY0001542,POL0002415,1919.89,2021-04-03,Paid
PAY0001543,POL0000889,4800.03,2021-01-24,Paid
PAY0001544,POL0000561,3910.98,2021-12-31,Paid
PAY0001545,POL0000364,2174.2,2021-07-16,Paid
PAY0001546,POL0001414,767.89,2023-10-20,Failed
PAY0001547,POL0001319,1338.53,2023-08-05,Failed
PAY0001548,POL0002553,3430.61,2018-01-23,Paid
PAY0001549,POL0001312,4183.69,2021-06-02,Paid
PAY0001550,POL0002225,4901.31,2023-11-09,Paid
PAY0001551,POL0001323,834.38,2020-03-08,Paid
PAY0001552,POL0001644,948.55,2021-05-11,Paid
PAY0001553,POL0001308,403.71,2022-10-19,Paid
PAY0001554,POL0002861,1449.75,2021-03-27,Paid
PAY0001555,POL0002625,4141.12,2023-08-28,Paid
PAY0001556,POL0002866,1151.63,2021-07-06,Failed
PAY0001557,POL0001078,2829.75,2023-02-15,Pending
PAY0001558,POL0002867,2342.75,2019-07-25,Paid
PAY0001559,POL0001835,1763.97,2021-07-01,Paid
PAY0001560,POL0001344,3168.06,2022-08-29,Pending
PAY0001561,POL0002527,2611.16,2023-03-05,Paid
PAY0001562,POL0000722,1806.86,2021-08-02,Paid
PAY0001563,POL0001245,3506.48,2020-01-21,Failed
PAY0001564,POL0001706,1543.85,2019-06-23,Paid
PAY0001565,POL0001958,3287.28,2018-10-20,Failed
PAY0001566,POL0001367,4794.78,2024-07-30,Paid
PAY0001567,POL0001346,3698.97,2020-08-26,Failed
PAY0001568,POL0000581,2208.32,2021-01-06,Paid
PAY0001569,POL0000746,3788.28,2022-11-15,Paid
PAY0001570,POL0001039,4084.36,2021-05-24,Paid
PAY0001571,POL0001504,1764.03,2021-04-06,Paid
PAY0001572,POL0000878,3584.63,2024-11-28,Paid
PAY0001573,POL0000134,2285.1,2018-10-29,Paid
PAY0001574,POL0000718,4128.91,2021-11-02,Paid
PAY0001575,POL0001048,1617.81,2019-02-07,Failed
PAY0001576,POL0002425,4701.25,2018-02-27,Paid
PAY0001577,POL0002700,2958.98,2024-04-05,Paid
PAY0001578,POL0001463,1895.86,2022-07-21,Pending
PAY0001579,POL0001348,2212.98,2019-02-07,Paid
PAY0001580,POL0001146,1869.43,2023-03-19,Paid
PAY0001581,POL0001365,901.98,2024-04-21,Paid
PAY0001582,POL0001232,528.76,2021-11-18,Paid
PAY0001583,POL0002002,1744.54,2023-07-18,Paid
PAY0001584,POL0000166,2401.71,2019-03-17,Paid
PAY0001585,POL0001580,1936.72,2021-01-02,Failed
PAY0001586,POL0001099,266.81,2019-07-31,Paid
PAY0001587,POL0001504,2979.23,2023-05-12,Paid
PAY0001588,POL0002320,895.12,2023-07-09,Pending
PAY0001589,POL0002018,1212.83,2018-09-18,Paid
PAY0001590,POL0002214,779.59,2021-01-12,Paid
PAY0001591,POL0000762,2698.08,2022-06-15,Pending
PAY0001592,POL0001110,656.76,2020-12-06,Paid
PAY0001593,POL0000649,1430.51,2021-09-28,Paid
PAY0001594,POL0002893,2368.2,2020-04-05,Failed
PAY0001595,POL0000551,1005.0,2018-06-15,Paid
PAY0001596,POL0000599,2341.96,2022-02-06,Paid
PAY0001597,POL0002203,1845.13,2024-03-20,Paid
PAY0001598,POL0001600,4330.87,2020-07-10,Paid
PAY0001599,POL0000417,4015.54,2019-03-02,Paid
PAY0001600,POL0001740,4965.7,2018-06-24,Paid
PAY0001601,POL0002115,2738.78,2024-05-06,Paid
PAY0001602,POL0002565,2961.91,2022-02-02,Paid
PAY0001603,POL0001083,4743.9,2022-12-07,Paid
PAY0001604,POL0001007,2118.04,2023-12-05,Paid
PAY0001605,POL0000588,2867.28,2024-10-30,Paid
PAY0001606,POL0000772,2019.61,2018-04-21,Pending
PAY0001607,POL0002808,2820.13,2021-02-02,Paid
PAY0001608,POL0001913,587.68,2020-03-22,Paid
PAY0001609,POL0002224,3962.21,2021-11-15,Paid
PAY0001610,POL0000322,4929.34,2021-04-17,Failed
PAY0001611,POL0001485,515.55,2021-11-23,Pending
PAY0001612,POL0002184,4044.99,2023-09-04,Paid
PAY0001613,POL0002476,1360.33,2019-08-02,Paid
PAY0001614,POL0001818,1148.23,2018-12-27,Paid
PAY0001615,POL0002022,3528.18,2019-06-06,Paid
PAY0001616,POL0000931,411.83,2023-04-25,Paid
PAY0001617,POL0002959,2423.55,2019-07-23,Paid
PAY0001618,POL0000680,206.93,2021-07-21,Paid
PAY0001619,POL0002370,2861.09,2024-09-10,Paid
PAY0001620,POL0001360,2417.99,2024-03-17,Paid
PAY0001621,POL0000781,4594.32,2024-03-31,Paid
PAY0001622,POL0001537,3657.31,2018-02-23,Paid
PAY0001623,POL0000171,804.83,2018-08-04,Paid
PAY0001624,POL0000924,1901.79,2018-12-22,Paid
PAY0001625,POL0000129,4671.58,2022-01-14,Paid
PAY0001626,POL0002728,3681.6,2020-01-09,Paid
PAY0001627,POL0001442,3052.52,2020-05-12,Paid
PAY0001628,POL0000397,2883.54,2019-11-14,Failed
PAY0001629,POL0002109,2110.87,2020-11-06,Failed
PAY0001630,POL0001858,3008.97,2024-10-12,Pending
PAY0001631,POL0001659,3903.99,2019-02-14,Paid
PAY0001632,POL0001796,812.18,2020-02-15,Paid
PAY0001633,POL0002521,4855.19,2024-02-26,Paid
PAY0001634,POL0002786,1348.95,2021-11-01,Paid
PAY0001635,POL0000397,2349.16,2024-03-21,Pending
PAY0001636,POL0000804,309.03,2022-11-12,Paid
PAY0001637,POL0000655,2841.66,2023-03-11,Paid
PAY0001638,POL0002650,2032.96,2022-05-30,Paid
PAY0001639,POL0001877,1398.83,2022-06-07,Paid
PAY0001640,POL0000268,4930.52,2021-07-17,Paid
PAY0001641,POL0002124,2255.08,2024-08-07,Paid
PAY0001642,POL0001093,2188.62,2020-01-29,Paid
PAY0001643,POL0001469,2422.9,2019-11-10,Paid
PAY0001644,POL0001322,757.54,2024-01-24,Paid
PAY0001645,POL0001498,2086.86,2023-07-05,Paid
PAY0001646,POL0000898,1814.74,2023-09-06,Pending
PAY0001647,POL0001755,2432.6,2020-08-30,Paid
PAY0001648,POL0001509,4311.78,2022-01-06,Paid
PAY0001649,POL0000822,1125.37,2018-01-14,Paid
PAY0001650,POL0002136,3117.15,2019-01-16,Paid
PAY0001651,POL0001165,380.66,2021-11-23,Paid
PAY0001652,POL0001565,1720.6,2018-01-30,Paid
PAY0001653,POL0002573,2468.76,2019-07-25,Paid
PAY0001654,POL0000826,556.54,2023-06-05,Paid
PAY0001655,POL0000575,2811.05,2024-09-21,Pending
PAY0001656,POL0001367,1689.56,2022-02-20,Paid
PAY0001657,POL0000687,4965.49,2022-07-09,Paid
PAY0001658,POL0000975,3228.65,2024-11-10,Paid
PAY0001659,POL0000506,1372.04,2020-06-26,Failed
PAY0001660,POL0001771,692.83,2023-03-19,Paid
PAY0001661,POL0000074,395.45,2021-05-28,Paid
PAY0001662,POL0000806,635.71,2022-01-24,Paid
PAY0001663,POL0000581,3464.29,2023-09-13,Failed
PAY0001664,POL0000223,4303.96,2023-01-31,Paid
PAY0001665,POL0000897,952.32,2022-07-11,Paid
PAY0001666,POL0002434,2130.25,2024-07-05,Paid
PAY0001667,POL0002170,1900.33,2019-06-04,Failed
PAY0001668,POL0001799,3293.69,2024-07-24,Paid
PAY0001669,POL0000733,1076.85,2018-09-13,Paid
PAY0001670,POL0001465,4775.93,2019-03-08,Failed
PAY0001671,POL0000823,3697.07,2019-04-13,Paid
PAY0001672,POL0000457,4784.35,2021-10-17,Pending
PAY0001673,POL0002212,1531.37,2020-01-06,Paid
PAY0001674,POL0002140,3021.04,2021-07-26,Pending
PAY0001675,POL0002384,3714.89,2018-11-18,Paid
PAY0001676,POL0000586,3612.59,2020-01-14,Paid
PAY0001677,POL0002983,302.46,2023-07-13,Paid
PAY0001678,POL0000314,4991.79,2021-08-16,Paid
PAY0001679,POL0002650,4654.69,2018-08-15,Paid
PAY0001680,POL0001890,774.81,2024-03-13,Paid
PAY0001681,POL0000994,2809.12,2024-12-26,Failed
PAY0001682,POL0002958,1709.87,2019-10-16,Paid
PAY0001683,POL0001490,4418.69,2022-07-26,Paid
PAY0001684,POL0001665,3548.09,2021-02-20,Failed
PAY0001685,POL0002609,1272.88,2018-02-05,Paid
PAY0001686,POL0002533,362.53,2021-12-25,Paid
PAY0001687,POL0000656,1600.36,2024-03-21,Paid
PAY0001688,POL0002675,383.06,2020-12-27,Paid
PAY0001689,POL0002114,878.29,2023-12-22,Paid
PAY0001690,POL0001881,3253.46,2023-04-19,Paid
PAY0001691,POL0000201,3776.41,2023-02-25,Paid
PAY0001692,POL0002516,2446.48,2021-11-08,Paid
PAY0001693,POL0000434,3081.38,2021-07-13,Paid
PAY0001694,POL0000138,948.25,2023-10-02,Pending
PAY0001695,POL0001076,1720.62,2020-11-15,Failed
PAY0001696,POL0001749,3621.84,2020-11-07,Paid
PAY0001697,POL0001476,1951.48,2024-11-11,Paid
PAY0001698,POL0001182,1874.29,2019-10-11,Paid
PAY0001699,POL0002850,1131.16,2022-09-19,Paid
PAY0001700,POL0000862,3055.16,2021-10-31,Paid
PAY0001701,POL0001230,4085.79,2018-08-28,Paid
PAY0001702,POL0001340,2453.34,2018-03-23,Paid
PAY0001703,POL0000136,754.59,2021-08-25,Paid
PAY0001704,POL0000449,4224.16,2021-11-13,Paid
PAY0001705,POL0000069,542.71,2024-10-13,Paid
PAY0001706,POL0000813,2464.29,2020-09-06,Paid
PAY0001707,POL0001015,1453.17,2022-10-04,Paid
PAY0001708,POL0001191,4694.33,2020-01-22,Paid
PAY0001709,POL0001741,3740.21,2018-10-09,Paid
PAY0001710,POL0002020,2918.76,2019-02-04,Pending
PAY0001711,POL0001965,3405.23,2024-11-16,Paid
PAY0001712,POL0000097,2757.09,2019-11-22,Failed
PAY0001713,POL0000377,908.48,2021-10-25,Failed
PAY0001714,POL0001515,3603.67,2020-08-29,Paid
PAY0001715,POL0001948,2564.83,2020-01-18,Paid
PAY0001716,POL0001077,3244.68,2020-08-31,Paid
PAY0001717,POL0000009,416.97,2022-03-19,Paid
PAY0001718,POL0002379,881.77,2018-11-16,Pending
PAY0001719,POL0000251,3028.98,2020-06-07,Paid
PAY0001720,POL0000360,2405.26,2020-09-05,Paid
PAY0001721,POL0002397,1288.99,2023-12-17,Paid
PAY0001722,POL0000124,1355.65,2023-03-21,Paid
PAY0001723,POL0000634,3231.96,2023-05-25,Paid
PAY0001724,POL0000199,483.04,2020-10-27,Failed
PAY0001725,POL0000829,2284.44,2024-02-18,Paid
PAY0001726,POL0001435,2710.9,2024-06-15,Paid
PAY0001727,POL0000918,1679.08,2021-04-08,Paid
PAY0001728,POL0001119,4138.64,2021-05-06,Paid
PAY0001729,POL0002078,472.49,2019-02-25,Paid
PAY0001730,POL0001116,4355.76,2021-11-23,Failed
PAY0001731,POL0000596,3671.66,2022-12-19,Paid
PAY0001732,POL0002703,2342.02,2018-04-17,Paid
PAY0001733,POL0002869,4637.44,2020-08-27,Paid
PAY0001734,POL0002508,3570.74,2019-03-29,Paid
PAY0001735,POL0001745,4669.02,2022-05-09,Paid
PAY0001736,POL0000023,2468.43,2019-03-28,Paid
PAY0001737,POL0000326,2374.27,2023-10-06,Paid
PAY0001738,POL0000877,2747.56,2019-04-28,Failed
PAY0001739,POL0002733,514.05,2018-02-28,Paid
PAY0001740,POL0000263,4560.77,2021-07-10,Paid
PAY0001741,POL0002855,3405.04,2023-01-18,Paid
PAY0001742,POL0001384,3164.41,2020-04-02,Paid
PAY0001743,POL0001586,4647.02,2018-07-05,Failed
PAY0001744,POL0000433,4969.46,2021-05-03,Paid
PAY0001745,POL0000560,984.29,2018-07-14,Paid
PAY0001746,POL0002556,3795.19,2022-08-12,Pending
PAY0001747,POL0000049,2983.74,2021-10-02,Paid
PAY0001748,POL0002216,2412.79,2023-06-30,Paid
PAY0001749,POL0001703,4892.54,2023-12-16,Paid
PAY0001750,POL0002489,4281.26,2022-11-02,Paid
PAY0001751,POL0000594,3544.4,2019-07-17,Failed
PAY0001752,POL0001599,2036.85,2022-07-28,Paid
PAY0001753,POL0000228,3397.0,2018-03-17,Paid
PAY0001754,POL0001976,2752.13,2023-05-17,Paid
PAY0001755,POL0000214,1396.97,2024-05-21,Paid
PAY0001756,POL0001666,2361.83,2023-06-18,Paid
PAY0001757,POL0002928,1218.62,2018-04-13,Paid
PAY0001758,POL0002656,2602.02,2022-08-27,Paid
PAY0001759,POL0002798,3657.14,2024-04-19,Paid
PAY0001760,POL0001042,375.9,2020-01-10,Paid
PAY0001761,POL0000467,3873.82,2019-08-06,Paid
PAY0001762,POL0002392,295.97,2024-07-30,Paid
PAY0001763,POL0002372,2682.93,2023-09-13,Paid
PAY0001764,POL0001270,2952.69,2021-12-15,Paid
PAY0001765,POL0001084,3853.97,2020-01-30,Pending
PAY0001766,POL0001666,3852.94,2024-08-06,Paid
PAY0001767,POL0000862,2203.79,2020-03-31,Paid
PAY0001768,POL0002726,518.59,2018-04-19,Paid
PAY0001769,POL0001951,3528.8,2023-12-15,Paid
PAY0001770,POL0002728,2652.73,2020-03-06,Paid
PAY0001771,POL0001277,1798.68,2020-11-25,Failed
PAY0001772,POL0000848,1327.39,2023-02-04,Paid
PAY0001773,POL0001407,774.84,2018-06-25,Paid
PAY0001774,POL0000576,1616.68,2020-09-09,Paid
PAY0001775,POL0000545,2400.75,2018-09-06,Paid
PAY0001776,POL0000058,2492.52,2018-09-16,Paid
PAY0001777,POL0002112,2997.15,2024-10-25,Paid
PAY0001778,POL0000899,1939.85,2023-05-29,Paid
PAY0001779,POL0002173,4615.51,2021-08-06,Paid
PAY0001780,POL0002109,2580.17,2021-11-16,Paid
PAY0001781,POL0000380,2233.88,2019-02-18,Paid
PAY0001782,POL0000978,431.21,2020-04-05,Paid
PAY0001783,POL0001785,3075.27,2019-09-21,Paid
PAY0001784,POL0001162,3093.77,2024-09-16,Paid
PAY0001785,POL0000066,2999.79,2020-06-07,Paid
PAY0001786,POL0001203,4460.47,2024-07-18,Failed
PAY0001787,POL0002014,3861.92,2019-05-16,Failed
PAY0001788,POL0000798,4363.55,2023-04-23,Paid
PAY0001789,POL0001817,485.23,2022-02-18,Paid
PAY0001790,POL0001195,1727.01,2020-07-23,Paid
PAY0001791,POL0002803,1729.82,2020-02-18,Paid
PAY0001792,POL0000632,3353.82,2020-06-09,Paid
PAY0001793,POL0001368,2353.35,2024-10-02,Paid
PAY0001794,POL0000227,3931.87,2019-02-13,Failed
PAY0001795,POL0000192,2045.27,2023-04-27,Paid
PAY0001796,POL0002800,1263.72,2019-06-06,Paid
PAY0001797,POL0001630,1596.57,2022-12-02,Paid
PAY0001798,POL0001150,1075.85,2018-03-14,Paid
PAY0001799,POL0000099,1149.88,2019-10-25,Paid
PAY0001800,POL0000344,1240.83,2021-08-27,Paid
PAY0001801,POL0002291,277.25,2019-07-03,Paid
PAY0001802,POL0000020,3637.22,2019-12-12,Failed
PAY0001803,POL0002407,2118.09,2018-09-30,Paid
PAY0001804,POL0000433,308.82,2021-04-20,Paid
PAY0001805,POL0001000,1976.04,2023-12-29,Paid
PAY0001806,POL0002659,4545.77,2024-10-23,Paid
PAY0001807,POL0002535,2653.97,2019-06-18,Pending
PAY0001808,POL0000330,4936.41,2019-06-10,Paid
PAY0001809,POL0001691,2791.81,2023-10-13,Paid
PAY0001810,POL0002233,4821.44,2023-08-08,Paid
PAY0001811,POL0000335,1168.64,2018-08-31,Paid
PAY0001812,POL0002554,1591.69,2022-11-22,Pending
PAY0001813,POL0002511,3559.86,2022-06-22,Paid
PAY0001814,POL0001957,4936.74,2018-07-07,Paid
PAY0001815,POL0002051,4161.43,2021-04-20,Failed
PAY0001816,POL0002717,2857.79,2021-10-20,Paid
PAY0001817,POL0001988,608.73,2020-12-14,Paid
PAY0001818,POL0002223,1949.02,2018-11-09,Paid
PAY0001819,POL0001872,614.84,2018-09-29,Failed
PAY0001820,POL0001605,1694.15,2019-04-25,Paid
PAY0001821,POL0001557,1442.2,2019-06-28,Paid
PAY0001822,POL0002346,2065.07,2020-08-13,Paid
PAY0001823,POL0002166,4218.93,2023-09-17,Paid
PAY0001824,POL0000789,921.81,2019-01-30,Paid
PAY0001825,POL0000642,1669.11,2023-09-26,Paid
PAY0001826,POL0000206,1453.36,2018-02-20,Failed
PAY0001827,POL0002078,1621.48,2024-03-08,Paid
PAY0001828,POL0001452,1930.99,2021-06-17,Paid
PAY0001829,POL0002990,1372.7,2018-04-06,Paid
PAY0001830,POL0000823,4724.39,2023-08-25,Paid
PAY0001831,POL0002045,2216.49,2019-10-07,Paid
PAY0001832,POL0002305,747.74,2023-10-17,Failed
PAY0001833,POL0002230,2444.76,2019-01-17,Paid
PAY0001834,POL0000208,1085.27,2023-03-21,Pending
PAY0001835,POL0000879,1237.43,2023-08-03,Paid
PAY0001836,POL0002390,1568.2,2022-01-07,Pending
PAY0001837,POL0001613,798.85,2024-08-02,Paid
PAY0001838,POL0000378,3661.37,2022-05-14,Paid
PAY0001839,POL0000411,4001.34,2023-06-07,Paid
PAY0001840,POL0000383,2092.57,2021-07-09,Paid
PAY0001841,POL0002885,3507.16,2022-12-20,Failed
PAY0001842,POL0000571,2066.98,2021-11-24,Paid
PAY0001843,POL0001175,987.57,2023-10-30,Paid
PAY0001844,POL0001644,2106.41,2018-01-21,Paid
PAY0001845,POL0002417,2873.54,2020-09-19,Pending
PAY0001846,POL0001131,396.77,2019-02-11,Paid
PAY0001847,POL0001163,3341.53,2018-05-29,Paid
PAY0001848,POL0000280,3764.52,2018-09-30,Failed
PAY0001849,POL0002120,4327.86,2020-12-24,Failed
PAY0001850,POL0002671,693.3,2021-02-21,Paid
PAY0001851,POL0002553,200.45,2018-11-25,Paid
PAY0001852,POL0001762,551.68,2024-12-22,Paid
PAY0001853,POL0002998,4635.76,2019-11-03,Paid
PAY0001854,POL0002154,3874.67,2021-03-09,Pending
PAY0001855,POL0002207,4210.09,2018-07-27,Pending
PAY0001856,POL0001174,2681.67,2023-12-26,Paid
PAY0001857,POL0000014,2728.26,2021-05-26,Paid
PAY0001858,POL0002053,1632.83,2021-06-16,Paid
PAY0001859,POL0001297,4245.21,2023-02-22,Pending
PAY0001860,POL0002259,4182.89,2020-07-28,Paid
PAY0001861,POL0002375,2082.42,2021-01-21,Paid
PAY0001862,POL0000858,1780.48,2018-11-23,Paid
PAY0001863,POL0000466,3744.19,2021-06-27,Pending
PAY0001864,POL0001964,325.61,2018-01-12,Paid
PAY0001865,POL0001774,4327.75,2020-06-12,Failed
PAY0001866,POL0000746,2341.99,2024-06-10,Paid
PAY0001867,POL0002225,2318.45,2021-08-02,Paid
PAY0001868,POL0001791,3411.57,2018-01-25,Paid
PAY0001869,POL0001857,3299.6,2020-03-26,Failed
PAY0001870,POL0000132,1476.68,2019-11-27,Paid
PAY0001871,POL0000777,4727.74,2024-10-02,Paid
PAY0001872,POL0002464,4934.38,2022-07-17,Paid
PAY0001873,POL0000344,2724.75,2019-12-21,Paid
PAY0001874,POL0002533,2894.63,2021-06-15,Paid
PAY0001875,POL0001556,2860.73,2023-12-05,Paid
PAY0001876,POL0001594,2531.78,2018-10-13,Paid
PAY0001877,POL0000578,4736.9,2023-11-12,Paid
PAY0001878,POL0000345,1374.81,2018-06-05,Paid
PAY0001879,POL0001421,718.2,2021-08-07,Pending
PAY0001880,POL0002523,4661.83,2019-01-13,Paid
PAY0001881,POL0000525,1222.58,2021-09-01,Paid
PAY0001882,POL0001598,3795.95,2019-07-09,Paid
PAY0001883,POL0001948,1178.59,2019-10-10,Paid
PAY0001884,POL0000046,4808.89,2018-08-24,Paid
PAY0001885,POL0001935,3997.38,2022-04-28,Paid
PAY0001886,POL0001629,4609.85,2018-08-12,Paid
PAY0001887,POL0000981,4764.73,2024-09-29,Paid
PAY0001888,POL0001452,605.24,2018-05-15,Paid
PAY0001889,POL0002071,2280.27,2018-03-02,Paid
PAY0001890,POL0001893,3310.88,2024-03-30,Paid
PAY0001891,POL0002115,4051.79,2020-02-25,Paid
PAY0001892,POL0000626,1359.06,2022-11-25,Paid
PAY0001893,POL0002254,4590.1,2020-11-10,Paid
PAY0001894,POL0000258,1260.69,2024-10-13,Paid
PAY0001895,POL0002011,4357.65,2023-02-23,Paid
PAY0001896,POL0002594,2661.02,2024-09-18,Paid
PAY0001897,POL0002856,2674.03,2022-06-07,Paid
PAY0001898,POL0000253,1995.23,2018-06-18,Paid
PAY0001899,POL0001605,696.83,2024-10-13,Paid
PAY0001900,POL0001213,1866.03,2022-07-14,Failed
PAY0001901,POL0002201,2248.34,2018-07-01,Paid
PAY0001902,POL0001739,2499.3,2019-07-13,Paid
PAY0001903,POL0002125,3747.66,2019-03-28,Paid
PAY0001904,POL0002751,1889.94,2022-04-05,Paid
PAY0001905,POL0002588,2151.65,2021-12-14,Paid
PAY0001906,POL0000725,4549.27,2020-10-25,Paid
PAY0001907,POL0002417,3812.32,2021-12-20,Paid
PAY0001908,POL0000568,309.71,2019-09-17,Paid
PAY0001909,POL0002672,4098.03,2024-11-30,Paid
PAY0001910,POL0001779,4951.73,2020-09-20,Paid
PAY0001911,POL0001178,4710.89,2018-08-09,Paid
PAY0001912,POL0002203,4212.59,2023-05-08,Pending
PAY0001913,POL0002842,3220.03,2020-07-22,Paid
PAY0001914,POL0000271,1535.32,2019-12-27,Failed
PAY0001915,POL0000562,3341.27,2022-06-10,Paid
PAY0001916,POL0001533,3538.84,2022-03-24,Pending
PAY0001917,POL0001414,1551.48,2021-09-17,Paid
PAY0001918,POL0002180,1425.58,2021-05-07,Paid
PAY0001919,POL0001694,2105.23,2019-11-04,Paid
PAY0001920,POL0000845,3277.51,2020-09-20,Paid
PAY0001921,POL0002313,1606.7,2020-11-17,Paid
PAY0001922,POL0000220,2867.2,2021-03-13,Paid
PAY0001923,POL0000899,4516.34,2024-02-09,Paid
PAY0001924,POL0002985,1616.48,2018-01-07,Paid
PAY0001925,POL0002337,4836.67,2022-10-28,Paid
PAY0001926,POL0001103,2472.07,2024-05-03,Paid
PAY0001927,POL0000751,684.36,2022-12-06,Pending
PAY0001928,POL0002368,464.19,2022-02-21,Paid
PAY0001929,POL0000318,1825.64,2019-02-25,Pending
PAY0001930,POL0002535,1442.04,2020-09-24,Failed
PAY0001931,POL0001415,4249.82,2023-11-22,Paid
PAY0001932,POL0001773,3740.66,2019-05-13,Paid
PAY0001933,POL0000588,4445.82,2018-10-17,Pending
PAY0001934,POL0001842,3028.42,2024-01-30,Paid
PAY0001935,POL0002087,2290.19,2023-07-03,Pending
PAY0001936,POL0002991,1498.73,2023-12-23,Paid
